x,y,z,vx,vy,vz
17.81711963,0.0,7.5,-0.0121166215270714,0.0,-0.0066770546761616536
21.81411768,0.0,7.5,-0.009396163867487635,0.0,-0.004571518424522052
26.70778107,0.0,7.5,-0.007231745645563452,0.0,-0.0029772985333395355
32.69926292,0.0,7.5,-0.00551749461749461,0.0,-0.001853593512057871
40.03484202,0.0,7.5,-0.00416085225111452,0.0,-0.0011248664873605933
49.016046,0.0,7.5,-0.0030819788187274413,0.0,-0.0006920697633087397
60.01204561,0.0,7.5,-0.002216652902975289,0.0,-0.00045142692195980705
73.47482941,0.0,7.5,-0.0015198778585064946,0.0,-0.0003145084903675678
89.95778268,0.0,7.5,-0.0009671731960185742,0.0,-0.00022176091052958586
110.1384342,0.0,7.5,-0.0005505007346663447,0.0,-0.00014505879681302107
134.846306,0.0,7.5,-0.00026708792578657576,0.0,-8.040045782786792e-5
165.0970106,0.0,7.5,-0.00010414023108219447,0.0,-3.45154692689399e-5
202.1339977,0.0,7.5,-3.055485112052336e-5,0.0,-1.0523189187201477e-5
247.4796659,0.0,7.5,-6.321850418511523e-6,0.0,-2.121590128921595e-6
302.9979407,0.0,7.5,-8.735645243761702e-7,0.0,-2.700121380678701e-7
370.9708906,0.0,7.5,-7.764372328611933e-8,0.0,-2.1191865466097672e-8
454.1925313,0.0,7.5,-3.1090147233255516e-9,0.0,-9.660250369749474e-10
0.057038782,0.0,8.5,-0.00022060458650589545,0.0,-0.00026305393048319165
0.071054976,0.0,8.5,-0.0001868230574591575,0.0,-5.135866897669564e-6
0.088515382,0.0,8.5,-0.00013842725971214512,0.0,-8.263980836360748e-6
0.11026635,0.0,8.5,-9.55064712125696e-5,0.0,-1.109371698611868e-5
0.137362204,0.0,8.5,-6.124415460787041e-5,0.0,-1.3477819818621077e-5
0.169486032,0.0,8.5,-0.007198581005043257,0.0,-0.2338374896959369
0.207507629,0.0,8.5,-0.02167127808576231,0.0,-0.21327067928071491
0.25405879,0.0,8.5,-0.03390506154257779,0.0,-0.19320408640932266
0.31105299,0.0,8.5,-0.04379943821663506,0.0,-0.1737737996035848
0.380832967,0.0,8.5,-0.0513081388248687,0.0,-0.15513647758649082
0.466267014,0.0,8.5,-0.056352412788127,0.0,-0.13746394064338638
0.570866881,0.0,8.5,-0.0588766429642341,0.0,-0.12093269276369
0.698932127,0.0,8.5,-0.05890974799171834,0.0,-0.10570796317138959
0.855726851,0.0,8.5,-0.05662090425937884,0.0,-0.09192300590274143
1.047696071,0.0,8.5,-0.05235256646475042,0.0,-0.07965673807607371
1.282730647,0.0,8.5,-0.04661357111307558,0.0,-0.06891490518596351
1.570491632,0.0,8.5,-0.0400244386850671,0.0,-0.059621522978317826
1.922807389,0.0,8.5,-0.033225208903988085,0.0,-0.051626033616086024
2.354159794,0.0,8.5,-0.026774287713468976,0.0,-0.044727468137913264
2.882279507,0.0,8.5,-0.021071724165398546,0.0,-0.03870971830194358
3.528874795,0.0,8.5,-0.01632733330683564,0.0,-0.03337667067310414
4.320523837,0.0,8.5,-0.012573896625688813,0.0,-0.028575156239507873
5.289767224,0.0,8.5,-0.00971260759230631,0.0,-0.024200662947600572
6.476445528,0.0,8.5,-0.00757368035381483,0.0,-0.020190745696153634
7.929336944,0.0,8.5,-0.00597400482511151,0.0,-0.01651590057133256
9.70816231,0.0,8.5,-0.004756727942242866,0.0,-0.013173306455964602
11.88603992,0.0,8.5,-0.0038071133952709843,0.0,-0.010181480681427879
14.55249103,0.0,8.5,-0.003049741620416535,0.0,-0.0075718632192664035
17.81711963,0.0,8.5,-0.0024371129676084837,0.0,-0.005376665199679238
21.81411768,0.0,8.5,-0.0019381311334565284,0.0,-0.003615590589310609
26.70778107,0.0,8.5,-0.0015303590542255665,0.0,-0.002284729714567912
32.69926292,0.0,8.5,-0.0011960981266495592,0.0,-0.0013503940324089587
40.03484202,0.0,8.5,-0.0009208459290929608,0.0,-0.0007501459227483076
49.016046,0.0,8.5,-0.0006929020555078155,0.0,-0.00040203646880695364
60.01204561,0.0,8.5,-0.0005034843754633373,0.0,-0.00022014589212576894
73.47482941,0.0,8.5,-0.00034699577084585585,0.0,-0.00013096761037085478
89.95778268,0.0,8.5,-0.00022103156386714872,0.0,-8.396440346547823e-5
110.1384342,0.0,8.5,-0.00012554307769417337,0.0,-5.2773643776207085e-5
134.846306,0.0,8.5,-6.063662114426789e-5,0.0,-2.8880194347867e-5
165.0970106,0.0,8.5,-2.3490040637236984e-5,0.0,-1.2359155293150021e-5
202.1339977,0.0,8.5,-6.835995243763746e-6,0.0,-3.7667663713379735e-6
247.4796659,0.0,8.5,-1.4011025188841214e-6,0.0,-7.596955035889804e-7
302.9979407,0.0,8.5,-1.9164659447643695e-7,0.0,-9.673382796865398e-8
370.9708906,0.0,8.5,-1.6857260582093128e-8,0.0,-7.595792345949627e-9
454.1925313,0.0,8.5,-6.674478046949765e-10,0.0,-3.463372101470426e-10
0.057038782,0.0,9.5,-0.00029514520529935127,0.0,-0.00035307094930075875
0.071054976,0.0,9.5,-0.00025207103508226915,0.0,-1.390360909100074e-6
0.088515382,0.0,9.5,-0.00019182816886034021,0.0,-2.299875786982987e-6
0.11026635,0.0,9.5,-0.0001397382635935278,0.0,-3.239406281594707e-6
0.137362204,0.0,9.5,-9.753518891413807e-5,0.0,-4.220462323732079e-6
0.169486032,0.0,9.5,-0.00095536518736348,0.0,-0.12100678972620336
0.207507629,0.0,9.5,-0.002989939445640932,0.0,-0.12061171656969964
0.25405879,0.0,9.5,-0.005104999207293545,0.0,-0.1197194479036768
0.31105299,0.0,9.5,-0.007299035753899851,0.0,-0.11821556051897615
0.380832967,0.0,9.5,-0.00955413618419542,0.0,-0.11598031225626239
0.466267014,0.0,9.5,-0.011809394267017407,0.0,-0.11290006004194036
0.570866881,0.0,9.5,-0.01395384605420731,0.0,-0.10888370566907188
0.698932127,0.0,9.5,-0.015827176794429874,0.0,-0.10388300535987795
0.855726851,0.0,9.5,-0.01723472227070928,0.0,-0.09791338017761225
1.047696071,0.0,9.5,-0.01798176367499123,0.0,-0.09106953461049352
1.282730647,0.0,9.5,-0.017925597128887326,0.0,-0.08352904307626448
1.570491632,0.0,9.5,-0.017032181914972074,0.0,-0.07553869480635769
1.922807389,0.0,9.5,-0.01541237529987159,0.0,-0.06738341691965914
2.354159794,0.0,9.5,-0.013311567969196551,0.0,-0.05934428598542758
2.882279507,0.0,9.5,-0.011045060182587033,0.0,-0.0516568533152491
3.528874795,0.0,9.5,-0.00890397989809425,0.0,-0.044481244760533535
4.320523837,0.0,9.5,-0.0070785216129192405,0.0,-0.037892102005008275
5.289767224,0.0,9.5,-0.005634302074086622,0.0,-0.03189112181673662
6.476445528,0.0,9.5,-0.004540975221912982,0.0,-0.026437648995611775
7.929336944,0.0,9.5,-0.003722773143085582,0.0,-0.02148517055229589
9.70816231,0.0,9.5,-0.0031000678215458988,0.0,-0.017009169661621405
11.88603992,0.0,9.5,-0.0026097675006401828,0.0,-0.013017304147044724
14.55249103,0.0,9.5,-0.002208732580374393,0.0,-0.009542041994479139
17.81711963,0.0,9.5,-0.001869356954365398,0.0,-0.006622620690747258
21.81411768,0.0,9.5,-0.0015740581022879554,0.0,-0.004284710363714505
26.70778107,0.0,9.5,-0.0013114962970069478,0.0,-0.0025239488179532275
32.69926292,0.0,9.5,-0.0010746352795228808,0.0,-0.0012970542844097882
40.03484202,0.0,9.5,-0.0008597568856623521,0.0,-0.0005230112652575983
49.016046,0.0,9.5,-0.000665700484192746,0.0,-9.523104643214476e-5
60.01204561,0.0,9.5,-0.0004931109603432458,0.0,9.819187999778673e-5
73.47482941,0.0,9.5,-0.0003438174204858603,0.0,0.00015373124686292986
89.95778268,0.0,9.5,-0.0002204059407799561,0.0,0.00014029663884304345
110.1384342,0.0,9.5,-0.000125608479362707,0.0,9.993871328396175e-5
134.846306,0.0,9.5,-6.078824994117568e-5,0.0,5.678791003012927e-5
165.0970106,0.0,9.5,-2.3585116985132368e-5,0.0,2.451900029935711e-5
202.1339977,0.0,9.5,-6.874165855323261e-6,0.0,7.477458665743931e-6
247.4796659,0.0,9.5,-1.4112263028746001e-6,0.0,1.5057945288069256e-6
302.9979407,0.0,9.5,-1.9336128302051662e-7,0.0,1.9136248648923843e-7
370.9708906,0.0,9.5,-1.703739047980652e-8,0.0,1.4997699645455222e-8
454.1925313,0.0,9.5,-6.758208886105275e-10,0.0,6.826418132673647e-10
0.057038782,0.0,10.5,-0.00034684777895666963,0.0,-0.0004150783809625541
0.071054976,0.0,10.5,-0.0002974832210105088,0.0,-5.559859431271536e-7
0.088515382,0.0,10.5,-0.0002294138693889415,0.0,-9.218102990070656e-7
0.11026635,0.0,10.5,-0.00017152426380732808,0.0,-1.3041291036893499e-6
0.137362204,0.0,10.5,-0.00012440635474144626,0.0,-1.710743312948505e-6
0.169486032,0.0,10.5,-0.0010692021614964128,0.0,-0.1417033799267709
0.207507629,0.0,10.5,-0.003335004531952341,0.0,-0.14159478033998468
0.25405879,0.0,10.5,-0.005746817572556881,0.0,-0.1413266792958232
0.31105299,0.0,10.5,-0.00837026537576536,0.0,-0.14082585028606945
0.380832967,0.0,10.5,-0.011286000011549153,0.0,-0.13999172488791303
0.466267014,0.0,10.5,-0.014565710608318874,0.0,-0.13869124925078447
0.570866881,0.0,10.5,-0.018262462223229546,0.0,-0.13675688834436042
0.698932127,0.0,10.5,-0.02239573974127459,0.0,-0.13399144252058606
0.855726851,0.0,10.5,-0.02693193695441666,0.0,-0.1301842074354501
1.047696071,0.0,10.5,-0.031764240473184796,0.0,-0.12514222477816678
1.282730647,0.0,10.5,-0.036700551841270454,0.0,-0.11873636211970762
1.570491632,0.0,10.5,-0.04147217787118945,0.0,-0.11095393545420379
1.922807389,0.0,10.5,-0.04577479815279328,0.0,-0.10193964712059285
2.354159794,0.0,10.5,-0.04934139601912488,0.0,-0.09200126719181913
2.882279507,0.0,10.5,-0.05202485614127637,0.0,-0.08156427554403016
3.528874795,0.0,10.5,-0.05384868254348795,0.0,-0.07108303750574715
4.320523837,0.0,10.5,-0.054988726728635653,0.0,-0.0609433001515664
5.289767224,0.0,10.5,-0.0556847358239683,0.0,-0.05140036522488304
6.476445528,0.0,10.5,-0.05612482061258813,0.0,-0.04257735988850592
7.929336944,0.0,10.5,-0.05636141074102902,0.0,-0.03451198401480443
9.70816231,0.0,10.5,-0.05629280037830267,0.0,-0.02721633021106364
11.88603992,0.0,10.5,-0.05570517902592695,0.0,-0.020717657863093587
14.55249103,0.0,10.5,-0.05434576363458835,0.0,-0.01506776520498527
17.81711963,0.0,10.5,-0.051996952446544134,0.0,-0.010326580650153632
21.81411768,0.0,10.5,-0.04853508412271124,0.0,-0.006533818512624083
26.70778107,0.0,10.5,-0.043969641349230704,0.0,-0.00368237593323033
32.69926292,0.0,10.5,-0.03845997937272651,0.0,-0.0017030225737251457
40.03484202,0.0,10.5,-0.03230272642749889,0.0,-0.00046581982069164113
49.016046,0.0,10.5,-0.025886593169186144,0.0,0.00020036024201443837
60.01204561,0.0,10.5,-0.01962583780133586,0.0,0.0004753013510395207
73.47482941,0.0,10.5,-0.013898320141495436,0.0,0.0005145965622818803
89.95778268,0.0,10.5,-0.00901109093108322,0.0,0.0004314873891883938
110.1384342,0.0,10.5,-0.005187567938399245,0.0,0.00029987421338253305
134.846306,0.0,10.5,-0.0025384807328567805,0.0,0.00016926419705593903
165.0970106,0.0,10.5,-0.0009980499428256452,0.0,7.299631031804721e-5
202.1339977,0.0,10.5,-0.00029551408988562843,0.0,2.227072158754364e-5
247.4796659,0.0,10.5,-6.175628385248314e-5,0.0,4.488663352795154e-6
302.9979407,0.0,10.5,-8.623156980685297e-6,0.0,5.709736861225031e-7
370.9708906,0.0,10.5,-7.744654772744043e-7,0.0,4.4789949862345635e-8
454.1925313,0.0,10.5,-3.135344835581402e-8,0.0,2.0437233331983404e-9
0.057038782,0.0,11.5,-0.00034868085492901514,0.0,-0.0004174713122894813
0.071054976,0.0,11.5,-0.00029908793246010416,0.0,-3.233859156457752e-8
0.088515382,0.0,11.5,-0.0002307261637722951,0.0,-5.268408324912967e-8
0.11026635,0.0,11.5,-0.00017260314475379398,0.0,-7.299667692321655e-8
0.137362204,0.0,11.5,-0.00012526127779832318,0.0,-9.35510427878348e-8
0.169486032,0.0,11.5,-0.0005863913253894364,0.0,-0.08606233561932897
0.207507629,0.0,11.5,-0.0017885567254361785,0.0,-0.08603507175507717
0.25405879,0.0,11.5,-0.0030723442255621704,0.0,-0.08596704296833488
0.31105299,0.0,11.5,-0.0044776847681578,0.0,-0.08583832725815603
0.380832967,0.0,11.5,-0.006056879456517062,0.0,-0.0856198056100784
0.466267014,0.0,11.5,-0.007864692756400707,0.0,-0.08526953053807645
0.570866881,0.0,11.5,-0.009957069450346707,0.0,-0.08472832140578623
0.698932127,0.0,11.5,-0.012387658674022702,0.0,-0.08391512601954254
0.855726851,0.0,11.5,-0.015201108798306892,0.0,-0.08272351853172272
1.047696071,0.0,11.5,-0.018422265141524268,0.0,-0.08102193744952516
1.282730647,0.0,11.5,-0.022041458801199818,0.0,-0.07866157206715677
1.570491632,0.0,11.5,-0.025998593744509566,0.0,-0.07549615127633368
1.922807389,0.0,11.5,-0.030172639478110927,0.0,-0.07141547698097318
2.354159794,0.0,11.5,-0.034386428187864956,0.0,-0.0663877801748309
2.882279507,0.0,11.5,-0.03843477449703576,0.0,-0.060496053289954665
3.528874795,0.0,11.5,-0.04213245011344052,0.0,-0.053947037483080836
4.320523837,0.0,11.5,-0.04536042008219762,0.0,-0.04703831049521481
5.289767224,0.0,11.5,-0.048079147125911666,0.0,-0.04009143526595609
6.476445528,0.0,11.5,-0.05029321013514028,0.0,-0.03338280438721803
7.929336944,0.0,11.5,-0.05198654442481482,0.0,-0.027106221226755572
9.70816231,0.0,11.5,-0.05307136548610668,0.0,-0.021378060895642405
11.88603992,0.0,11.5,-0.0533828541541384,0.0,-0.01626822655552987
14.55249103,0.0,11.5,-0.05271886145416706,0.0,-0.011829651282124631
17.81711963,0.0,11.5,-0.05090104955921375,0.0,-0.008108165593551632
21.81411768,0.0,11.5,-0.047834154590809634,0.0,-0.0051322788917814305
26.70778107,0.0,11.5,-0.04355026500668726,0.0,-0.0028951734030629485
32.69926292,0.0,11.5,-0.038229685236421104,0.0,-0.0013421885876148934
40.03484202,0.0,11.5,-0.03218992922468214,0.0,-0.00037130680926784383
49.016046,0.0,11.5,-0.025840022704699053,0.0,0.00015175582653009282
60.01204561,0.0,11.5,-0.019612324349266245,0.0,0.00036806611495563833
73.47482941,0.0,11.5,-0.013898868023359675,0.0,0.00039969763706286716
89.95778268,0.0,11.5,-0.009016152361839247,0.0,0.0003354595140083874
110.1384342,0.0,11.5,-0.005192868146879761,0.0,0.00023323007789819025
134.846306,0.0,11.5,-0.002542338253409715,0.0,0.00013168203834740218
165.0970106,0.0,11.5,-0.0010001544489148836,0.0,5.68038409326752e-5
202.1339977,0.0,11.5,-0.0002963411284878292,0.0,1.733554921179356e-5
247.4796659,0.0,11.5,-6.197645300571464e-5,0.0,3.4950445202881455e-6
302.9979407,0.0,11.5,-8.660801690828035e-6,0.0,4.4471533759967905e-7
370.9708906,0.0,11.5,-7.784617056864909e-7,0.0,3.489554565131275e-8
454.1925313,0.0,11.5,-3.154129697117488e-8,0.0,1.5946890700072062e-9
0.057038782,0.0,12.5,-0.0003499565637305209,0.0,-0.00041915195132422565
0.071054976,0.0,12.5,-0.0003001625301544302,0.0,-3.235022626483154e-6
0.088515382,0.0,12.5,-0.00023153829235131795,0.0,-2.261890798481684e-6
0.11026635,0.0,12.5,-0.0001732358949417876,0.0,-1.32764572615522e-6
0.137362204,0.0,12.5,-0.00012577145166724375,0.0,-4.4379445017997425e-7
0.169486032,0.0,12.5,-0.000412686498544147,0.0,-0.05351776885224313
0.207507629,0.0,12.5,-0.0012316327778378617,0.0,-0.05350713906411234
0.25405879,0.0,12.5,-0.002107424236786873,0.0,-0.05348106554950015
0.31105299,0.0,12.5,-0.0030683487039101596,0.0,-0.05343191442456399
0.380832967,0.0,12.5,-0.004152136213643298,0.0,-0.0533483749790022
0.466267014,0.0,12.5,-0.005400005825383116,0.0,-0.053213806315787274
0.570866881,0.0,12.5,-0.006857101181781911,0.0,-0.05300398046462908
0.698932127,0.0,12.5,-0.008572156779842246,0.0,-0.05268416576344968
0.855726851,0.0,12.5,-0.010595804566477532,0.0,-0.052205698264926326
1.047696071,0.0,12.5,-0.012976675971271459,0.0,-0.05150264857792758
1.282730647,0.0,12.5,-0.015754320586319242,0.0,-0.05049002747947894
1.570491632,0.0,12.5,-0.018948293241309262,0.0,-0.04906616367386276
1.922807389,0.0,12.5,-0.0225440887495385,0.0,-0.0471229463939043
2.354159794,0.0,12.5,-0.026479303552623124,0.0,-0.04456722183009835
2.882279507,0.0,12.5,-0.030636713339908195,0.0,-0.041352748030465535
3.528874795,0.0,12.5,-0.03485186985129277,0.0,-0.03751385952338189
4.320523837,0.0,12.5,-0.038937099660388184,0.0,-0.033183130282023715
5.289767224,0.0,12.5,-0.04271143563567757,0.0,-0.028575460833458296
6.476445528,0.0,12.5,-0.04601701021236154,0.0,-0.02393774986827604
7.929336944,0.0,12.5,-0.04871022743947502,0.0,-0.019488348401316902
9.70816231,0.0,12.5,-0.0506382210353724,0.0,-0.015380276254076158
11.88603992,0.0,12.5,-0.05162558669665338,0.0,-0.011703294877753444
14.55249103,0.0,12.5,-0.05148830750949026,0.0,-0.00850924944632092
17.81711963,0.0,12.5,-0.05007260141031977,0.0,-0.005832698081893327
21.81411768,0.0,12.5,-0.04730442602270234,0.0,-0.003693053615080988
26.70778107,0.0,12.5,-0.04323333560869485,0.0,-0.0020847185844234425
32.69926292,0.0,12.5,-0.03805563509504021,0.0,-0.0009681848320233188
40.03484202,0.0,12.5,-0.032104659667608955,0.0,-0.0002700630471970527
49.016046,0.0,12.5,-0.02580479197925801,0.0,0.0001062019673483595
60.01204561,0.0,12.5,-0.019602069499559043,0.0,0.0002620368474286471
73.47482941,0.0,12.5,-0.013899237815345057,0.0,0.00028520567988751854
89.95778268,0.0,12.5,-0.00901993604670945,0.0,0.00023953768270647234
110.1384342,0.0,12.5,-0.005196839994357946,0.0,0.00016658993898295002
134.846306,0.0,12.5,-0.0025452308007969018,0.0,9.407578241278714e-5
165.0970106,0.0,12.5,-0.0010017330085699036,0.0,4.0589669028636704e-5
202.1339977,0.0,12.5,-0.00029696164967117644,0.0,1.2389970032791195e-5
247.4796659,0.0,12.5,-6.214169071188154e-5,0.0,2.498529943881196e-6
302.9979407,0.0,12.5,-8.68906210721569e-6,0.0,3.1798867004626425e-7
370.9708906,0.0,12.5,-7.814625422718371e-7,0.0,2.4956880294442256e-8
454.1925313,0.0,12.5,-3.1682393698055894e-8,0.0,1.1435154084414962e-9
0.057038782,0.0,13.5,-0.000411921328956311,0.0,-0.0013124830808836955
0.071054976,0.0,13.5,-0.00017059302416268064,0.0,-6.351071335960579e-6
0.088515382,0.0,13.5,-0.00013064205166880263,0.0,-4.457809727676351e-6
0.11026635,0.0,13.5,-9.590123911996392e-5,0.0,-2.605204642707246e-6
0.137362204,0.0,13.5,-6.673169240813358e-5,0.0,-8.147322291764911e-7
0.169486032,0.0,13.5,-0.0003193596338628625,0.0,-0.02970975121209411
0.207507629,0.0,13.5,-0.0009771728505728672,0.0,-0.029704789047289435
0.25405879,0.0,13.5,-0.0016803382971208804,0.0,-0.02969335812650941
0.31105299,0.0,13.5,-0.002451878675463395,0.0,-0.029672248047616992
0.380832967,0.0,13.5,-0.003322694729825398,0.0,-0.02963668083142679
0.466267014,0.0,13.5,-0.004327044512038391,0.0,-0.029579577226065384
0.570866881,0.0,13.5,-0.005503353520876964,0.0,-0.029490518381050133
0.698932127,0.0,13.5,-0.006894726900874025,0.0,-0.029354323613477985
0.855726851,0.0,13.5,-0.008548848101667892,0.0,-0.029149204172865102
1.047696071,0.0,13.5,-0.010516729876853243,0.0,-0.028844583444122482
1.282730647,0.0,13.5,-0.012849504090337293,0.0,-0.02839898109662798
1.570491632,0.0,13.5,-0.015592192583308292,0.0,-0.02775894251849219
1.922807389,0.0,13.5,-0.018773457974238135,0.0,-0.02686086975776393
2.354159794,0.0,13.5,-0.022391189736015577,0.0,-0.025638443810203068
2.882279507,0.0,13.5,-0.026395971488422907,0.0,-0.02403806380937359
3.528874795,0.0,13.5,-0.03067779741124183,0.0,-0.022041605160984874
4.320523837,0.0,13.5,-0.03506374475888675,0.0,-0.019688943610329454
5.289767224,0.0,13.5,-0.03933182261164689,0.0,-0.017085671065599474
6.476445528,0.0,13.5,-0.04323732633077334,0.0,-0.014383540037230951
7.929336944,0.0,13.5,-0.04653872348707981,0.0,-0.011738470165362343
9.70816231,0.0,13.5,-0.049010962751228015,0.0,-0.009271280617954923
11.88603992,0.0,13.5,-0.050447191788950685,0.0,-0.007055266192672981
14.55249103,0.0,13.5,-0.05066301053957934,0.0,-0.0051294631147460355
17.81711963,0.0,13.5,-0.04951717440045318,0.0,-0.003516146474703471
21.81411768,0.0,13.5,-0.04694934281845349,0.0,-0.002226725493159384
26.70778107,0.0,13.5,-0.04302090288521648,0.0,-0.0012575477409228653
32.69926292,0.0,13.5,-0.03793896607001457,0.0,-0.00058471436714694
40.03484202,0.0,13.5,-0.03204749223349168,0.0,-0.00016398144056314895
49.016046,0.0,13.5,-0.02578116005331486,0.0,6.284047194716749e-5
60.01204561,0.0,13.5,-0.01959517569092522,0.0,0.00015687407847796988
73.47482941,0.0,13.5,-0.013899464692620777,0.0,0.00017100603067239217
89.95778268,0.0,13.5,-0.009022452585268828,0.0,0.00014369202199758646
110.1384342,0.0,13.5,-0.005199486312906871,0.0,9.995275395231321e-5
134.846306,0.0,13.5,-0.0025471588825335192,0.0,5.645233808772866e-5
165.0970106,0.0,13.5,-0.0010027854672621582,0.0,2.4359999306103803e-5
202.1339977,0.0,13.5,-0.00029737544577961516,0.0,7.436956103373881e-6
247.4796659,0.0,13.5,-6.225190196748384e-5,0.0,1.4999459710867673e-6
302.9979407,0.0,13.5,-8.707915191264335e-6,0.0,1.909271364912717e-7
370.9708906,0.0,13.5,-7.834648452497443e-7,0.0,1.4986745710349257e-8
454.1925313,0.0,13.5,-3.1776558237203866e-8,0.0,6.909472702022478e-10
0.057038782,0.0,14.5,-0.0005756851739207897,0.0,-0.002669683005414867
0.071054976,0.0,14.5,-5.245612266612758e-5,0.0,-6.258692706276172e-6
0.088515382,0.0,14.5,-3.5388182296454774e-5,0.0,-4.434259984233032e-6
0.11026635,0.0,14.5,-1.989391755480723e-5,0.0,-2.6126490498156954e-6
0.137362204,0.0,14.5,-6.631762630934998e-6,0.0,-8.14462646019489e-7
0.169486032,0.0,14.5,-0.0002706655600746738,0.0,-0.019117587989308363
0.207507629,0.0,14.5,-0.0008671706169641194,0.0,-0.0191144933945842
0.25405879,0.0,14.5,-0.001504068296532278,0.0,-0.019107741956867718
0.31105299,0.0,14.5,-0.002202304174360447,0.0,-0.019095515846594358
0.380832967,0.0,14.5,-0.002990041527208555,0.0,-0.019075105267543375
0.466267014,0.0,14.5,-0.003898647181162565,0.0,-0.019042485242719218
0.570866881,0.0,14.5,-0.004963584383419505,0.0,-0.01899170939793262
0.698932127,0.0,14.5,-0.006225155135265055,0.0,-0.01891406353689084
0.855726851,0.0,14.5,-0.007728880008469843,0.0,-0.018796931838155874
1.047696071,0.0,14.5,-0.009525126273998694,0.0,-0.018622382231880247
1.282730647,0.0,14.5,-0.011667327955312123,0.0,-0.018365625333545858
1.570491632,0.0,14.5,-0.01420779780568516,0.0,-0.017993819303727742
1.922807389,0.0,14.5,-0.01718982597326595,0.0,-0.01746624873719174
2.354159794,0.0,14.5,-0.02063483757915454,0.0,-0.016737623862148176
2.882279507,0.0,14.5,-0.024524509891981273,0.0,-0.015766616004076927
3.528874795,0.0,14.5,-0.028780693811637288,0.0,-0.01453053332852506
4.320523837,0.0,14.5,-0.033250528103518924,0.0,-0.013042820257798403
5.289767224,0.0,14.5,-0.037707267984499096,0.0,-0.011363742250835213
6.476445528,0.0,14.5,-0.041873360003756334,0.0,-0.009592547325152601
7.929336944,0.0,14.5,-0.045458966344667964,0.0,-0.007839607571408658
9.70816231,0.0,14.5,-0.04819647083715835,0.0,-0.006194977970992806
11.88603992,0.0,14.5,-0.04985606112918789,0.0,-0.004714603670955227
14.55249103,0.0,14.5,-0.050248891911516706,0.0,-0.0034276349332071757
17.81711963,0.0,14.5,-0.049238518301299265,0.0,-0.0023496203342853903
21.81411768,0.0,14.5,-0.04677121973878302,0.0,-0.0014881222662222382
26.70778107,0.0,14.5,-0.04291434158405115,0.0,-0.0008406083476754809
32.69926292,0.0,14.5,-0.03788044037946268,0.0,-0.0003910798031945436
40.03484202,0.0,14.5,-0.032018811951571906,0.0,-0.00010997004400403163
49.016046,0.0,14.5,-0.025769300547695564,0.0,4.159954000694582e-5
60.01204561,0.0,14.5,-0.019591711571209685,0.0,0.00010446650422814063
73.47482941,0.0,14.5,-0.013899572222003725,0.0,0.00011396482979006413
89.95778268,0.0,14.5,-0.00902370907536732,0.0,9.578446829189569e-5
110.1384342,0.0,14.5,-0.005200808997424047,0.0,6.663476215793338e-5
134.846306,0.0,14.5,-0.002548122838290724,0.0,3.763718058117365e-5
165.0970106,0.0,14.5,-0.0010033117222517764,0.0,1.6242065225010646e-5
202.1339977,0.0,14.5,-0.0002975823784217279,0.0,4.958962068217039e-6
247.4796659,0.0,14.5,-6.230702343000784e-5,0.0,1.0002399867369354e-6
302.9979407,0.0,14.5,-8.717345574761818e-6,0.0,1.2732940247565237e-7
370.9708906,0.0,14.5,-7.844665201542401e-7,0.0,9.995411430873894e-9
454.1925313,0.0,14.5,-3.1823670762456716e-8,0.0,4.744481443612206e-10
0.0,0.0,7.5,-5.692342072973586,0.0,7.056791460176874
